1.041429227120629131e+00 -5.406575094899221945e-01 -1.935198317791309852e-01 8.930142626555492846e-01 1.496014254176156300e+00 -1.296052884784613113e-01 6.740565768899860200e-02 -7.539440194984315946e-01 -3.550602244450948852e-01 1.562691388342918763e+00
1.223574652855365930e+00 -5.936628228216280778e-01 -1.438055649596877428e-01 8.006111368740822520e-01 1.277212487168182697e+00 -2.166660726310897511e-01 2.605667641169297499e-01 -7.793423063566029541e-01 -3.614620683043999749e-01 1.734283186686377265e+00
9.999127735944156603e-01 -6.971359925947059333e-01 -9.563318820549075727e-02 7.404168619063559165e-01 1.271429630161995616e+00 -1.679391912236647966e-01 1.326175427938921791e-01 -4.856486493331246268e-01 -4.280523837274684551e-01 1.556641457597678579e+00
1.031291398579264662e+00 -5.302484046235820259e-01 -2.929927019971970137e-01 7.460532740425764864e-01 1.467447075555521119e+00 -3.176638819846402395e-01 3.192275914870485454e-01 -9.301470698366443024e-01 -3.726597305417058692e-01 1.008970964894815969e+00
9.488977301106785722e-01 -4.097186844544890572e-01 -4.178937979778856587e-02 7.914139080902516943e-01 1.577146587874017181e+00 -5.382232237286089897e-03 3.141966579250253244e-01 -7.418913365318774433e-01 -5.088056698109465481e-01 1.446122937831882060e+00
1.338832099681635190e+00 -4.185436847669845029e-01 9.992212012248447017e-02 8.575833009389631778e-01 9.937513552638814751e-01 -1.774078152418189780e-01 3.395414606042415628e-01 -5.619066757001780488e-01 -6.167179353547475040e-01 2.141974315624248781e+00
1.186193095273496034e+00 -4.932593879815316273e-01 1.014087433655108672e-01 9.253415210772498734e-01 1.319852897152918203e+00 4.024664177846644375e-03 2.719515211816096456e-01 -7.216191991865470445e-01 -6.232648193857700525e-01 1.828609481130678560e+00
9.052559541088768258e-01 -4.491398122601382714e-01 -2.442084736132600631e-01 7.057199930571730340e-01 1.587625508948518505e+00 -4.614520487372564261e-01 4.683698105725789818e-01 -1.066259891561722073e+00 -2.272861910737098423e-01 9.849977654135085858e-01
1.008054487886867134e+00 -5.589907483570878410e-01 -1.397441075791825416e-01 9.406993939001052629e-01 1.461561158659515858e+00 -2.052936375520413304e-01 3.847762898327469760e-01 -7.580154552849903693e-01 -4.073693000915274975e-01 1.263950009062794644e+00
1.226235831743859528e+00 -5.346627059549151628e-01 -1.424045316211851667e-02 9.423143923820357371e-01 9.156099823748214961e-01 5.445140125428003797e-02 3.803887162514114212e-02 -6.171887922288959993e-01 -6.853056273190776260e-01 2.488354203759321592e+00
1.112455933978222511e+00 -4.845043236226069805e-01 -2.980995376574544723e-03 9.295274681922058857e-01 1.039270084525018456e+00 1.822419451929325812e-03 9.275350348182012650e-02 -9.603135960994102494e-01 -3.157477725617939823e-01 2.077987142285328659e+00
1.201165227618744780e+00 -6.416105066243321664e-01 -1.188350517602009826e-01 9.340584544060518413e-01 1.018320768978083102e+00 -2.607847196596856931e-01 2.347513478033167178e-01 -5.869129492186477837e-01 -3.239041112560509528e-01 1.848570521137905986e+00
1.025902674521300906e+00 -5.538734503449372903e-01 -2.418086758359576094e-01 7.598258108610892458e-01 8.415168842672643423e-01 -2.066466818936298633e-01 1.472814309611966410e-01 -8.713357998276278771e-01 -5.629195436208522807e-01 2.316496163363907623e+00
1.037912938326911672e+00 -4.673865246305307641e-01 -2.888484538448274908e-01 7.815350422368589900e-01 8.083878542691163016e-01 -7.592760298632200179e-03 -4.071926276645689013e-02 -8.163415947360768143e-01 -5.464955420606553149e-01 2.191792348042689742e+00
1.037631224766073057e+00 -4.588720088355392468e-01 -1.958658003412902873e-02 9.158125855766258150e-01 1.335630799686591930e+00 1.614175914719296612e-01 1.687460117061904685e-01 -7.392439476584076186e-01 -3.277641500058918189e-01 1.873011903269009570e+00
1.348769699604813965e+00 -5.624553243424628146e-01 3.070625388965088007e-03 8.371757714652148241e-01 5.781498064573283857e-01 1.018746203624911473e-01 -1.829171162247862081e-01 -2.523400072980656605e-01 -5.485029252397064514e-01 2.300610689339937842e+00
1.107195802186170974e+00 -4.625028950592955379e-01 -1.166235539335235410e-01 7.784261869674771184e-01 7.120674702256960531e-01 1.185553249550878180e-01 -2.427151921737899787e-01 -3.180922601115063197e-01 -6.623530479662491643e-01 2.219467828682364807e+00
1.305341023667869971e+00 -6.198992271063860082e-01 1.862878783820860196e-01 9.791906068693553289e-01 8.949368933779132673e-01 1.708228419862473924e-01 -1.097203231265789086e-01 -2.943618392227669300e-01 -6.349782056338514336e-01 2.130483070316810501e+00
1.157513769564537442e+00 -6.398185977289150284e-01 2.475568509942220885e-01 7.484725176321846973e-01 7.430255070899380865e-01 5.299958649517566567e-02 -1.302198108806826571e-01 -2.631681240330133731e-01 -5.618147463332437974e-01 2.269041173435862202e+00
1.322117815536303365e+00 -6.092466288596446455e-01 3.411158632480512654e-01 8.181826240860455846e-01 8.650172626231642514e-01 -3.756464827657449157e-02 -1.038916057259190173e-01 -2.073277510911441524e-01 -3.218280924517825659e-01 2.080153044608491708e+00
1.110324030801389972e+00 -4.910333359113940310e-01 -9.579234770803798926e-02 8.999210334679174084e-01 9.021646585855228606e-01 2.778970644915194910e-02 -1.721965354043865082e-01 -5.654860888565755861e-01 -3.638526440696044917e-01 1.746065195363665890e+00
1.218768217359936124e+00 -3.281316422709819602e-01 6.763823043556188574e-02 8.622354743392097731e-01 8.079867741132865655e-01 2.837792617626446745e-01 -1.698752311879880295e-01 -2.602527820275869486e-01 -3.202055189502218124e-01 2.334249714869863990e+00
1.277324553455770451e+00 -4.209746045525108449e-01 5.496460493354356908e-02 1.022801719503304341e+00 8.649669699313805582e-01 -5.125020091185642640e-02 -1.014006506278112701e-01 -1.886997524390915670e-01 -3.556011949535565764e-01 1.948298827547892520e+00
1.150633678062177978e+00 -3.950783484036219928e-01 2.637519913869673660e-02 1.007237270111628780e+00 9.756815767575609533e-01 -2.296940816239508854e-01 -1.976673279900726873e-02 -4.631481943733478657e-01 -5.532218122433218976e-01 2.081371451856262933e+00
1.057906940921010452e+00 -5.670220713647778910e-01 -7.724521892758340336e-02 9.371023234569939575e-01 1.000958617786859461e+00 -1.056142420448558661e-01 7.868889528774541953e-02 -3.861827754887110498e-01 -5.306644014916883645e-01 1.902565480298903822e+00
1.184774434060669623e+00 -4.990424828171077243e-01 3.997329177619775992e-02 8.996037931342140137e-01 1.137843190227905366e+00 -1.103298794040414865e-01 1.853761641895350365e-01 -6.916900189391772535e-01 -5.306761839477487364e-01 2.021761446323400158e+00
1.125002926758406074e+00 -6.347387526996376428e-01 -1.257879596852500559e-01 6.001702212802146885e-01 6.955755643861598614e-01 -1.368658130067609002e-01 3.834059107999934768e-02 -5.556425590843447893e-01 -7.575085317790755113e-01 2.186911171750449245e+00
1.256775704259488480e+00 -3.738595013858838079e-01 -1.685873764791538387e-01 6.826633352707017766e-01 6.364190261070559185e-01 1.133738253641660004e-01 -2.216436809432429100e-01 -2.488678022258750400e-01 -4.922720488392665628e-01 2.097328632344533705e+00
1.191390974309088691e+00 -4.344362462283006265e-01 -1.137317268456552836e-02 9.510693963428533682e-01 1.057677988909104139e+00 1.450525352232723830e-01 -7.973127936991178388e-02 -3.162392784848414018e-01 -4.266069400238834408e-01 1.990692914062389685e+00
7.161988064753281868e-01 -5.420802123239050196e-01 -4.163284341904189834e-01 9.843427655958879585e-01 1.299376364288355346e+00 7.142172600211106614e-02 -9.125783952893758155e-02 -1.104325162373870128e+00 -2.583269952711202411e-01 1.726747874005970962e+00
6.351801197816999700e-01 -3.627433945407885774e-01 -3.300598109793479451e-01 9.675112095586740901e-01 1.377537697417784202e+00 2.680492018864649162e-01 2.255382544632382122e-02 -1.175002526911557377e+00 -2.849154368800373982e-01 2.239695024252291056e+00
7.611592425968173314e-01 -4.269249913065635282e-01 -4.387125945768453605e-01 8.470321698704791347e-01 1.141202040177386801e+00 2.904992959021636678e-01 9.253346367308490361e-02 -9.872306300266452395e-01 -4.248465424425127979e-01 2.355943179979951729e+00
8.651574321711255067e-01 -3.658428080388337333e-01 -2.057964505759121154e-01 1.144021598891851399e+00 1.529280466808514705e+00 1.218849299698405129e-03 2.252370261318169531e-01 -1.173779454668985478e+00 -1.439230983851870205e-01 1.634406111658248451e+00
7.688105265346011352e-01 -5.344607124492902761e-01 -8.560453286193485389e-02 1.010228879055103723e+00 1.509505820898894513e+00 1.745711404250513410e-01 3.429799772795503240e-03 -1.000094531789914809e+00 -2.316326883120672919e-01 1.640980088541434956e+00
8.360773791580604630e-01 -5.927431880631474082e-01 1.242646699408990902e-05 1.103639580092312666e+00 1.356609521961148257e+00 3.233569315925505228e-01 -2.401489057048983855e-01 -8.152275643565390917e-01 -4.388415032602306365e-01 1.880153587226915279e+00
1.027715007101650979e+00 -5.981188941566459860e-01 4.537592585938676759e-02 9.080323556811715768e-01 1.095181834550222222e+00 1.741943391294034638e-01 -1.012333176285866720e-01 -8.301859928757525653e-01 -6.493931920199961239e-01 2.107509667699606570e+00
9.593579122706932250e-01 -4.668505917636730507e-01 4.882735750944973419e-02 1.189340287652150829e+00 1.194039994798145710e+00 1.756663990076145487e-01 -1.227149289110976982e-01 -8.800113250987986468e-01 -4.140151490536169154e-01 1.858935411320825626e+00
1.080126770793180979e+00 -5.880297833003281793e-01 -3.387876586275870988e-02 1.218018227255704078e+00 1.167799446823409637e+00 1.290422951614111080e-01 1.571616367520423663e-01 -1.017883641602137068e+00 -3.424125397832534223e-01 2.003667183665444274e+00
9.687076010393396164e-01 -4.874626356206254174e-01 -1.332407294818749866e-01 1.097431568772595067e+00 1.121026113792133128e+00 -1.117181630453175090e-01 -3.511498755731787269e-02 -9.765890110361128418e-01 -2.145628306076451663e-01 1.593328187403872054e+00
1.029060002335880686e+00 -6.645150780409853075e-01 3.847070401938636197e-02 1.086726613232656735e+00 1.136646359597533573e+00 1.182327013893759576e-01 -1.161690451544767078e-01 -6.298947086400183970e-01 -4.099610268935083290e-01 1.876039304897037630e+00
1.107995094759660848e+00 -6.340545755906132896e-01 -2.366673330133778341e-02 1.319646725063547965e+00 1.105168355555711690e+00 6.669069337327510061e-02 -2.433836272536183398e-01 -4.777518228774202402e-01 -4.284947605091461997e-01 1.573291243810575279e+00
9.368297837947359152e-01 -5.413021756227359704e-01 1.405576581435287464e-01 1.307958916374724945e+00 1.324070572198663864e+00 5.675878010526905909e-02 -2.176433235183129200e-01 -3.222212435697224819e-01 -4.565969876255371873e-01 1.566283325130124027e+00
1.069621755563444188e+00 -5.994117192645884717e-01 -6.805358214934235928e-02 9.961582701948976659e-01 1.144195967664145330e+00 -1.213573432563296306e-01 -3.346219435221364780e-02 -8.306482706489933809e-01 -3.899891074438874838e-01 1.683427869608298710e+00
9.131224693046327001e-01 -5.742547038161928130e-01 -4.602352306423428824e-02 1.055025855206122909e+00 1.349813700022076013e+00 6.290856051820614692e-02 -1.535280580745158364e-02 -6.430193088824300851e-01 -4.985302006518977369e-01 1.745480906661014409e+00
1.183958416249550449e+00 -5.759718785802974139e-01 5.363491035334971846e-02 1.086803561268102625e+00 9.635969992227235714e-01 9.674651101368283990e-02 -1.736053731611211792e-01 -6.618292553714186788e-01 -2.639224150907532596e-01 1.942829293312509087e+00
1.127850080918995523e+00 -4.779978986317174328e-01 1.987819524829831097e-01 1.205789808944607966e+00 1.024886790932191039e+00 1.855325299809702788e-01 -1.873652379638594823e-01 -2.049004884689001882e-01 -1.589318497334247238e-01 1.805992768296528439e+00
1.017024325359228154e+00 -5.011638248829716202e-01 1.144855239479221631e-01 1.124140564230575956e+00 1.179598460334584376e+00 1.724391065675637547e-01 -2.751538185935918368e-01 -5.610683773313375200e-01 -4.463924466585793005e-01 2.085310278870774692e+00
1.149163475793156808e+00 -3.872443771622833819e-01 -4.798623296403889404e-02 1.074721928842113039e+00 1.126324538705486322e+00 3.846327218868089010e-02 -3.686219311114600355e-02 -1.101534555781819913e+00 -4.294302874729457042e-01 2.223990224579542208e+00
1.008118782487759768e+00 -4.486766596246063998e-01 1.404336043368866263e-02 9.226982991235320730e-01 9.239839507522358275e-01 2.314717388086600658e-01 -9.034189288192726042e-02 -7.737062906341204416e-01 -2.712351805334636268e-01 2.198141900003116600e+00
1.184814722929440789e+00 -3.606560445653907432e-01 1.841246156615745271e-03 1.081029503992756657e+00 1.061953465696424903e+00 1.551193511922762114e-01 -1.858852072416428691e-01 -8.993589876786812765e-01 -5.083293140818216926e-01 2.403489278207271873e+00
9.734648038810278514e-01 -4.564367739673338420e-01 -7.688841265226172006e-02 1.141168384386386458e+00 1.093855560686403328e+00 1.670351237973268232e-01 -2.224569909287633374e-01 -9.098508802145260921e-01 -3.993209023281047987e-01 2.263156938094926574e+00
8.275776645969532552e-01 -4.655031393094565817e-01 -1.972965438441336150e-01 8.864710695676186747e-01 8.794566396068512759e-01 2.616323900209586717e-01 5.746884950466205760e-02 -1.281967765694545403e+00 -4.876349922362370748e-01 2.238588636571316570e+00
1.181752176207746974e+00 -4.814619312499484605e-01 2.192595701868266522e-01 1.130086464257633594e+00 1.152809847455009917e+00 9.831562041168309674e-02 -1.546854435522937998e-01 -4.767699923237644910e-01 -5.197291983637455370e-01 2.330519005287368550e+00
9.876879612193588676e-01 -3.983642907950132317e-01 -9.709279391228997635e-02 1.048135640928777645e+00 9.684732101001690685e-01 1.163318890248673902e-02 -1.105848534562351992e-01 -8.418244249594470929e-01 -4.822170351649963105e-01 1.975741986976111031e+00
8.287825579922588615e-01 -3.662721982978334179e-01 -4.267507176915083522e-02 8.735319283419590297e-01 8.243065194622831715e-01 1.663344140750030731e-01 -5.514853376903239984e-02 -1.096494738848091899e+00 -3.072335749834672058e-01 2.381866693126141854e+00
6.548419584735822863e-01 -5.412257871706678269e-01 -3.465808198969254628e-01 1.119796467009245289e+00 1.550913557523600828e+00 1.846109912526527619e-01 5.057057614359519032e-02 -1.285256131299552740e+00 -3.153258356498132575e-01 1.579722524835444952e+00
7.324818108395062533e-01 -5.517065949287519588e-01 -2.891057410709156339e-01 1.137766170946703070e+00 1.512104827156045106e+00 1.359107487404327130e-01 8.787081539834044885e-02 -9.926730812487193356e-01 -4.301407853197946052e-01 1.852908612100705898e+00
7.389402928837207618e-01 -4.102780145166510795e-01 -1.760909086062849571e-01 1.140490073052482289e+00 1.436324731539493804e+00 1.534880625791694986e-01 -5.296829643657589848e-02 -8.817036116248623268e-01 -4.132501954796797272e-01 1.734061930101524984e+00
7.774707548856506500e-01 -3.899980608003191240e-01 -1.125864218882499379e-01 1.264763610232919389e+00 1.597388891296087410e+00 4.459541178119916932e-02 4.298228155209864176e-02 -6.168411554737525115e-01 -4.554750797677682705e-02 1.441630329043097847e+00
5.746551260061809607e-01 -3.935849968052138048e-01 -3.472736026448007274e-01 1.163651015157323831e+00 1.481878730136942712e+00 3.892355358236507246e-01 -4.990088803570932874e-02 -1.011631918923354023e+00 -3.337970699836510513e-01 1.703049589958834931e+00
5.661762401154244451e-01 -4.111360000788670255e-01 -2.348840134520310263e-01 1.152621991619857678e+00 1.777029359377166440e+00 1.156051204437668622e-01 -2.412218122305792925e-02 -8.563973817522754217e-01 -1.139529486771969913e-01 1.219293583709909923e+00
9.565476725769564981e-01 -2.550979730789896816e-01 -8.623301108187257646e-02 1.228623412592924513e+00 1.746844059587933318e+00 6.998325083894656184e-02 1.739340736704572676e-01 -5.414520438274545988e-01 -1.792367419921847560e-01 1.658729015592793621e+00
6.751637381612346500e-01 -4.848127937069720006e-01 1.216598828933391011e-02 1.080257712779270962e+00 1.853466829302735874e+00 3.506149611168931091e-01 6.200556082208524139e-02 -4.414315056133016890e-01 -2.622429687816742461e-01 1.566263855118929627e+00
6.935975389990512996e-01 -1.993264096359638748e-01 -1.440246114954649437e-01 1.239796204793948142e+00 1.806076771817103133e+00 2.471592810794754624e-01 1.236489374929353457e-01 -7.765066426677886824e-01 -2.769723014274043660e-01 1.448577064914078782e+00
9.111213508929119076e-01 -4.306229141636596647e-01 -1.918713880295101482e-01 1.127145412195707186e+00 1.837958363494932357e+00 1.210929987254141631e-02 1.134284940858511642e-01 -5.983574777138541689e-01 -3.612277431499588687e-01 1.539893500565481244e+00
4.238100028050410528e-01 -3.186098790753009169e-01 -1.179516444864107533e-01 1.069375041846928776e+00 1.824136120666392857e+00 2.119631503883485923e-01 -3.586792623672493529e-03 -8.214442033713216240e-01 -2.469145119876103578e-01 1.440771449787278335e+00
8.205320498079980984e-01 -2.740189130797665573e-01 1.418905787630043158e-01 1.149937213771212274e+00 1.672093802975482157e+00 4.017164161554571122e-01 -5.300187662598670330e-02 -4.952987113412530285e-01 -2.287903304364545531e-01 1.697455395580031334e+00
8.014737068219852656e-01 -3.253572254652072893e-01 6.134526711005017924e-02 1.038101134544746174e+00 1.864776881840142231e+00 4.069405945684191894e-01 7.126373570369112787e-02 -5.353734352056392920e-01 -3.795448239396632117e-01 1.482979362055012240e+00
7.931597190068314651e-01 -2.796456124128307019e-01 -1.044870274246653165e-02 1.269936325231819207e+00 1.864732697955407748e+00 2.318587754816300028e-01 -4.634091711360388034e-03 -5.761483158484697054e-01 -3.668011665975948743e-01 1.364811151564288672e+00
7.168470679577423343e-01 -4.261574628040042945e-01 -2.856330345928284609e-02 1.293517664722639182e+00 1.873550410939099464e+00 1.842945152824368160e-01 3.383883357651818607e-02 -6.427561886398764912e-01 -2.321418822691635186e-01 1.194536285529122388e+00
8.876833879103799285e-01 -2.976253017648552990e-01 -9.016177036672318179e-02 1.270055908034576797e+00 1.782724163442265697e+00 1.211730917896940568e-01 8.208828524594036224e-02 -5.771457797476601259e-01 -3.995549949136837364e-01 1.319365145991581612e+00
7.324211963044739981e-01 -3.711729157081162800e-01 -1.589492173505759887e-01 1.421621647808952060e+00 1.924343203213777276e+00 1.034566638184864912e-01 8.944960181672202693e-02 -7.536550889890252236e-01 -1.675846750595062495e-01 1.145396943490245345e+00
9.410507426908473194e-01 -3.793430663570261929e-01 -1.208776979565164417e-01 1.295185444653546236e+00 1.712921206022029352e+00 2.504118199991403615e-01 1.553487251078606024e-01 -6.201301469695241764e-01 -5.437309762571621574e-01 1.464615213719328235e+00
7.574555683377419690e-01 -2.551238739179910175e-01 1.084822661130762644e-01 1.414129233700540667e+00 1.872769429938613062e+00 4.025118861898075440e-01 -2.043443875824497991e-01 -6.392481783100300019e-01 -5.473669145118685853e-01 1.513654444750087480e+00
8.261597536623179749e-01 -2.516606749898801509e-01 -1.345921364104578910e-01 1.371450050199598980e+00 1.721772512315798975e+00 3.377269429024441494e-01 -4.081333387486536790e-02 -5.841900410925423559e-01 -4.709019346365994618e-01 1.496832752775344666e+00
6.936239622290083506e-01 -1.908510336940051344e-01 -8.990704440391443508e-02 1.356148458017429226e+00 1.835532254295537458e+00 2.857526928534352972e-01 3.278260520434353887e-03 -6.541040145941474648e-01 -2.890251881548425716e-01 1.350694374672231968e+00
1.043747559316770657e+00 -3.239812595475670132e-01 4.185085098063450609e-02 1.573911998026936265e+00 1.641773597528941364e+00 4.833552800886847800e-01 -1.172140499180683720e-01 -2.461471034099800004e-01 -3.100798347374980612e-01 1.129870874372048029e+00
1.088514728659415454e+00 -2.956470966730592176e-01 3.142108361582436338e-01 1.467261130214038145e+00 1.780254264908686546e+00 6.285588267748187796e-01 -1.980278428451464623e-01 1.786975068661564026e-01 -4.508085975055428629e-01 1.188024255791356509e+00
1.163198508805245224e+00 -1.629425742054962656e-01 1.846044486281116503e-01 1.459100509924221800e+00 1.517113139867611871e+00 2.756094899914559582e-01 9.071245757051021180e-03 -4.043883978622250797e-01 -2.928298201983198790e-01 1.548857523101446532e+00
1.036227523210107027e+00 -3.288943249660333801e-01 2.827742471615889985e-01 1.448814610205250597e+00 1.611028003462835922e+00 5.087983280078169912e-01 -1.417203165954027677e-01 2.641057482584813904e-02 -3.316730070106649886e-01 1.201331111560908660e+00
1.172110349789831085e+00 -3.498210781605998188e-01 2.344532796901925842e-01 1.490318743520917977e+00 1.531719038637198160e+00 6.272800354102895382e-01 6.757148388826854542e-03 -2.482494255174075293e-01 -3.704658602186938210e-01 1.219394048544872877e+00
1.303846476378745400e+00 -3.420592198034582143e-01 2.293086896117302598e-01 1.445661075154023312e+00 1.429055630401041999e+00 3.945474848650437627e-01 -8.428825291586199142e-02 -1.175177370127666460e-01 -2.326637581578287206e-01 1.422947762764394941e+00
1.281683624365609786e+00 -2.716309674615098868e-01 2.222248069221634814e-01 1.415729398930614336e+00 1.316762691810014596e+00 4.353488331569057013e-01 -1.316643402033302046e-01 -1.266181768092111692e-01 -3.861752447031801538e-01 1.668447104599176667e+00
1.163455404466740450e+00 -2.187007283047219530e-01 2.228348190757820924e-01 1.554470771095165293e+00 1.343849827929920027e+00 3.863989578255911383e-01 -8.567825409144935733e-02 -1.245420828975492833e-01 -4.271089207942142529e-01 1.546866790846645356e+00
1.387474040726390356e+00 -3.235626095057791973e-01 1.395291798187374976e-01 1.402885128556744965e+00 1.153593936785151541e+00 1.654581813254585865e-01 -1.954718437507224904e-01 1.026872368302749056e-01 -4.902223760163157418e-01 1.701258980428469014e+00
1.348707612579499671e+00 -2.412538922158156685e-01 1.354099631744847265e-01 1.296909690266749848e+00 1.075821679435697398e+00 1.583418576058722438e-01 -1.975916499752084776e-01 -1.111130405505310476e-01 -4.917000015894594234e-01 1.995337856367294771e+00
1.411611223129269899e+00 -1.484088463391007029e-01 2.129219166604218727e-01 1.428964775852073155e+00 1.101625900685986981e+00 1.960587979030262995e-01 -8.042024895921738581e-02 -1.987543815427773863e-02 -3.056232251958425628e-01 1.666959244906183635e+00
1.380353956711222629e+00 -4.479011436327204887e-01 2.998107662426105491e-01 1.356362490660518727e+00 1.279218278790055896e+00 3.084909661316646567e-01 -2.768418752282499895e-01 3.328927451063556919e-01 -3.427491673478544332e-01 1.404371567118341657e+00
1.107007027794313370e+00 -2.985541290371264145e-01 3.060556824502484383e-02 1.383188673625928899e+00 1.151081596103956439e+00 3.012488947647594673e-01 -3.234438716550644966e-01 1.048305449620699215e-01 -2.604752602140825712e-01 1.422049410625442878e+00
1.174336505241117656e+00 -4.489393697827161467e-01 1.646366463510114120e-01 1.267540919894173168e+00 1.455560811352160533e+00 3.046251381042666129e-01 -1.443032336702259888e-01 2.365230266797736791e-01 -2.302792325077833990e-01 1.266967979827569035e+00
1.507670714987072724e+00 -2.958758010608539823e-01 3.406023702718303237e-01 1.371531294504931164e+00 1.346011326827353694e+00 1.963738520465254656e-01 -3.324025631657662183e-02 2.726416936505028366e-01 -2.439762260294952578e-01 1.587811099875491072e+00
1.422563197501143240e+00 -2.914709693114699296e-01 2.820615412363012831e-01 1.227087181818212747e+00 1.169477540229528767e+00 1.630119095775805493e-01 2.015859561292259947e-02 9.013348800922023341e-02 -1.883418220738118376e-01 1.639523537909160389e+00
1.273643911650697680e+00 -3.029037082601430120e-01 1.415201207468667344e-01 1.471731882737378871e+00 1.162589594912857960e+00 1.120094009167923454e-01 7.518909499767370552e-02 -1.474937492057415700e-01 -2.605059490454484927e-01 1.523345663766415559e+00
7.072695929325732989e-01 -9.433086230382051185e-02 -1.054475163448513088e-02 1.403997917415528374e+00 1.609400025833112480e+00 2.552041781549838628e-01 -4.182415580653974646e-02 -4.782989492493390782e-01 -1.124771950968412038e-01 1.259883405497656650e+00
9.906741340442171140e-01 -2.574671344505324866e-01 -8.023284256480392798e-03 1.387536953430561271e+00 1.524499748608858507e+00 1.630657240308933942e-01 -7.860764113127731434e-02 -3.647655949117929453e-01 -2.094517699379693509e-01 1.244517903799933878e+00
8.612708106827628995e-01 -2.993390144667694708e-01 2.505853118001932223e-01 1.388030054602225727e+00 1.813918369653777951e+00 3.575725378725964632e-01 -2.408637197752549197e-01 -1.553303050056295542e-01 -2.105041059093907541e-01 9.194619584551411151e-01
8.873479495746795509e-01 -1.400092344797035371e-01 1.569984232262578439e-01 1.478657850831893494e+00 1.572550403077486836e+00 5.710262308924430874e-01 -2.665514784489617095e-01 -6.310044712000818790e-02 -3.454655616967829967e-01 1.214893099796243270e+00
