9.873996348881066698e-01 3.354120967238906088e-03 1.495797404267211169e-03 4.131782300115502404e-03 4.000793083869205735e-03 -3.821286435974276556e-04
2.423735905834264147e-03 9.954506840308405824e-01 4.364340543878648471e-04 9.364363918915216385e-04 9.047429281035571612e-04 -1.520333110578493858e-04
1.821826376457551515e-04 7.535711904906894647e-05 9.758001674757899035e-01 8.313145046348156678e-05 8.048272270414741467e-05 2.377867859434745768e-02
2.863112614025206996e-04 1.076199027379254965e-04 2.356243191083330323e-06 9.994419668575315052e-01 1.283689427956783747e-04 3.337679234141919447e-05
1.495310957790537982e-04 5.620638847980046951e-05 -2.129477583003777302e-05 6.923798018940329120e-05 9.997063623287893996e-01 3.995698259251081677e-05
3.308665171880982132e-14 -9.194028246898697824e-15 1.258097809899018631e-03 -1.120139184875579520e-14 -1.096647487240420665e-14 9.987419021900992844e-01
